EmployeeID,Full_Name,Age,Gender,Department,Job_Title,Education,Hire_Date,Salary,Years_At_Company,Job_Satisfaction,Performance_Rating,Monthly_Hours,Attrition,Region,Payment_Method,Email
EMP11070,Employee_11070,39,Male,Legal,Intern,High School,2021-02-28,59685.0,24.0,2.0,4.0,76.0,Yes,Middle East,Wire Transfer,employee_11070@company.com
EMP11071,Employee_11071,48,Male,IT,Intern,Bachelor,2017-01-11,44607.0,6.0,1.0,5.0,63.0,Yes,Asia Pacific,Cash,employee_11071@company.com
EMP11072,Employee_11072,46,Female,Marketing,Intern,Associate,2011-10-23,46248.0,1.0,3.0,2.0,53.0,No,Asia Pacific,Check,employee_11072@company.com
EMP11073,Employee_11073,30,Female,HR,Senior Manager,Bachelor,2015-09-09,62961.0,22.0,5.0,2.0,71.0,No,North America,Direct Deposit,employee_11073@company.com
EMP11074,Employee_11074,24,Male,Sales,Senior Analyst,Master,2015-05-05,54338.0,9.0,3.0,2.0,58.0,No,Latin America,Wire Transfer,employee_11074@company.com
EMP11075,Employee_11075,22,Male,HR,Senior Manager,PhD,2015-05-05,78154.0,13.0,1.0,2.0,52.0,No,Latin America,Check,employee_11075@company.com
EMP11076,Employee_11076,23,Male,Marketing,VP,PhD,2015-05-05,25000.0,0.0,3.0,2.0,44.0,Yes,Europe,Direct Deposit,Unknown
EMP11077,Employee_11077,27,Female,Operations,Intern,High School,2015-05-05,25000.0,2.0,1.0,1.0,50.0,Yes,Asia Pacific,Check,employee_11077@company.com
EMP11078,Employee_11078,41,Male,HR,Director,Master,2011-04-22,73835.0,2.0,4.0,5.0,75.0,No,Middle East,Cash,employee_11078@company.com
EMP11079,Employee_11079,51,Male,Finance,Lead,Associate,2021-10-20,51761.0,1.0,2.0,4.0,76.0,No,Asia Pacific,Wire Transfer,employee_11079@company.com
EMP11080,Employee_11080,30,Male,Finance,VP,PhD,2021-01-23,77283.0,16.0,5.0,5.0,78.0,Yes,North America,Cash,employee_11080@company.com
EMP11081,Employee_11081,39,Male,Legal,Manager,PhD,2015-05-05,73160.0,18.0,1.0,3.0,39.0,No,Europe,Direct Deposit,employee_11081@company.com
EMP11082,Employee_11082,48,Female,Sales,Associate,Bachelor,2017-06-19,72131.0,9.0,2.0,4.0,49.0,No,Asia Pacific,Wire Transfer,employee_11082@company.com
EMP11083,Employee_11083,41,Female,Sales,Lead,Associate,2015-05-05,56051.0,11.0,1.0,2.0,57.0,No,Asia Pacific,Cash,employee_11083@company.com
EMP11084,Employee_11084,48,Female,IT,Director,High School,2015-05-05,49260.0,22.0,4.0,3.0,65.0,No,Latin America,Cash,employee_11084@company.com
EMP11085,Employee_11085,39,Female,HR,Director,PhD,2015-05-05,85218.0,10.0,2.0,3.0,64.0,Yes,Latin America,Cash,employee_11085@company.com
EMP11086,Employee_11086,57,Female,Engineering,Analyst,Bachelor,2015-05-05,25000.0,8.0,2.0,3.0,41.0,Yes,Asia Pacific,Wire Transfer,employee_11086@company.com
EMP11087,Employee_11087,43,Male,Marketing,Intern,PhD,2015-05-05,25000.0,24.0,3.0,3.0,54.0,No,Middle East,Cash,employee_11087@company.com
EMP11088,Employee_11088,40,Male,Legal,Consultant,Associate,2023-07-07,54179.0,12.0,1.0,2.0,73.0,Yes,Latin America,Check,employee_11088@company.com
EMP11089,Employee_11089,33,Male,IT,Director,Master,2015-05-05,98493.0,0.0,1.0,3.0,37.0,Yes,North America,Direct Deposit,employee_11089@company.com
EMP11090,Employee_11090,33,Female,Engineering,Associate,PhD,2014-11-28,25000.0,13.0,5.0,5.0,57.0,No,North America,Cash,employee_11090@company.com
EMP11091,Employee_11091,31,Female,Operations,Intern,Master,2021-06-05,25000.0,21.0,3.0,2.0,65.0,Yes,North America,Wire Transfer,employee_11091@company.com
EMP11092,Employee_11092,35,Male,IT,Lead,Bachelor,2022-01-05,25000.0,10.0,5.0,3.0,41.0,Yes,Latin America,Check,employee_11092@company.com
EMP11093,Employee_11093,37,Female,Legal,Consultant,Associate,2020-05-13,25000.0,4.0,5.0,3.0,35.0,No,Asia Pacific,Direct Deposit,employee_11093@company.com
EMP11094,Employee_11094,48,Female,HR,Analyst,Bachelor,2015-05-05,89841.0,1.0,3.0,5.0,61.0,Yes,Latin America,Direct Deposit,employee_11094@company.com
EMP11095,Employee_11095,39,Female,Finance,Consultant,Bachelor,2015-05-05,68178.0,6.0,3.0,1.0,35.0,No,Middle East,Wire Transfer,employee_11095@company.com
EMP11096,Employee_11096,24,Female,Operations,Lead,PhD,2010-06-16,77097.0,16.0,4.0,1.0,40.0,Yes,Europe,Check,employee_11096@company.com
EMP11097,Employee_11097,42,Male,Operations,Lead,Bachelor,2017-04-13,25000.0,5.0,2.0,5.0,54.0,No,Latin America,Wire Transfer,employee_11097@company.com
EMP11098,Employee_11098,42,Female,Legal,Director,High School,2014-01-27,91642.0,13.0,5.0,1.0,73.0,Yes,Asia Pacific,Cash,employee_11098@company.com
EMP11099,Employee_11099,57,Male,Operations,Consultant,Associate,2014-12-01,60481.0,3.0,5.0,4.0,78.0,No,Middle East,Direct Deposit,employee_11099@company.com
EMP11100,Employee_11100,59,Female,IT,Intern,Associate,2015-05-05,25000.0,2.0,4.0,4.0,37.0,Yes,Latin America,Wire Transfer,employee_11100@company.com
EMP11101,Employee_11101,54,Female,IT,Manager,Master,2013-02-13,46049.0,10.0,4.0,4.0,36.0,No,Latin America,Wire Transfer,employee_11101@company.com
EMP11102,Employee_11102,53,Female,HR,Analyst,Bachelor,2015-05-05,58172.0,0.0,3.0,1.0,66.0,Yes,Europe,Direct Deposit,employee_11102@company.com
EMP11103,Employee_11103,60,Female,HR,Associate,PhD,2011-10-07,54815.0,13.0,5.0,4.0,54.0,Yes,Middle East,Cash,employee_11103@company.com
EMP11104,Employee_11104,53,Male,Sales,Manager,Master,2015-05-05,60285.0,5.0,3.0,4.0,70.0,No,Asia Pacific,Wire Transfer,employee_11104@company.com
EMP11105,Employee_11105,32,Female,IT,Analyst,PhD,2015-05-05,25000.0,22.0,3.0,1.0,61.0,No,Latin America,Cash,employee_11105@company.com
EMP11106,Employee_11106,22,Male,Sales,Manager,Master,2015-03-06,25000.0,0.0,4.0,5.0,54.0,Yes,North America,Wire Transfer,employee_11106@company.com
EMP11107,Employee_11107,48,Female,Operations,Director,High School,2015-05-05,73733.0,16.0,1.0,2.0,53.0,Yes,Asia Pacific,Check,employee_11107@company.com
EMP11108,Employee_11108,30,Female,Engineering,Senior Analyst,Associate,2011-01-06,33002.0,22.0,5.0,4.0,55.0,No,North America,Cash,employee_11108@company.com
EMP11109,Employee_11109,42,Female,Engineering,Analyst,Bachelor,2021-05-12,25000.0,10.0,5.0,1.0,77.0,No,Latin America,Direct Deposit,employee_11109@company.com
EMP11110,Employee_11110,37,Female,Legal,Senior Manager,Associate,2010-07-04,51280.0,21.0,4.0,2.0,54.0,Yes,Europe,Check,employee_11110@company.com
EMP11111,Employee_11111,46,Male,Marketing,Director,High School,2015-05-05,37765.0,6.0,4.0,2.0,39.0,Yes,North America,Wire Transfer,employee_11111@company.com
EMP11112,Employee_11112,41,Male,HR,Analyst,PhD,2013-01-13,36443.0,12.0,2.0,3.0,54.0,Yes,Asia Pacific,Cash,employee_11112@company.com
EMP11113,Employee_11113,27,Male,HR,Senior Manager,Master,2021-12-20,69244.0,7.0,4.0,2.0,46.0,No,Europe,Cash,employee_11113@company.com
EMP11114,Employee_11114,28,Male,Marketing,Senior Analyst,High School,2016-10-31,91523.0,7.0,3.0,4.0,44.0,Yes,North America,Check,employee_11114@company.com
EMP11115,Employee_11115,40,Female,Marketing,Intern,Bachelor,2015-05-05,25000.0,8.0,4.0,5.0,56.0,No,Middle East,Wire Transfer,employee_11115@company.com
EMP11116,Employee_11116,32,Female,Marketing,Associate,Associate,2011-11-05,25000.0,24.0,5.0,4.0,72.0,No,Europe,Check,employee_11116@company.com
EMP11117,Employee_11117,55,Female,Engineering,Director,PhD,2018-11-20,67142.0,6.0,1.0,3.0,62.0,No,Europe,Wire Transfer,employee_11117@company.com
EMP11118,Employee_11118,37,Female,Operations,VP,Associate,2010-07-30,25000.0,24.0,1.0,2.0,46.0,Yes,Europe,Direct Deposit,employee_11118@company.com
EMP11119,Employee_11119,48,Female,Engineering,Intern,Bachelor,2015-01-03,80304.0,21.0,3.0,3.0,73.0,No,Asia Pacific,Direct Deposit,employee_11119@company.com
EMP11120,Employee_11120,60,Female,HR,VP,High School,2016-02-05,51446.0,8.0,1.0,4.0,44.0,Yes,Asia Pacific,Check,employee_11120@company.com
EMP11121,Employee_11121,30,Female,Engineering,Consultant,Bachelor,2015-05-05,25000.0,10.0,4.0,4.0,69.0,No,Europe,Wire Transfer,employee_11121@company.com
EMP11122,Employee_11122,42,Male,Sales,Associate,Master,2015-05-05,80447.0,1.0,1.0,4.0,78.0,Yes,North America,Check,employee_11122@company.com
EMP11123,Employee_11123,58,Female,IT,VP,High School,2015-05-05,68346.0,17.0,4.0,5.0,74.0,No,Latin America,Check,employee_11123@company.com
EMP11124,Employee_11124,53,Female,IT,Analyst,PhD,2016-08-11,63318.0,21.0,2.0,4.0,71.0,No,Middle East,Check,employee_11124@company.com
EMP11125,Employee_11125,42,Male,Legal,Intern,Bachelor,2016-06-27,25000.0,2.0,5.0,4.0,51.0,Yes,Middle East,Direct Deposit,employee_11125@company.com
EMP11126,Employee_11126,57,Female,IT,Consultant,Bachelor,2010-06-17,43823.0,17.0,3.0,4.0,61.0,Yes,Middle East,Check,employee_11126@company.com
EMP11127,Employee_11127,33,Female,Engineering,Director,Bachelor,2015-05-05,25000.0,15.0,2.0,4.0,63.0,Yes,Europe,Direct Deposit,employee_11127@company.com
EMP11128,Employee_11128,47,Male,Legal,Intern,Bachelor,2012-09-02,69314.0,7.0,5.0,2.0,60.0,No,North America,Check,employee_11128@company.com
EMP11129,Employee_11129,35,Male,IT,Analyst,PhD,2023-02-07,68966.0,22.0,3.0,4.0,43.0,Yes,Asia Pacific,Cash,Unknown
EMP11130,Employee_11130,42,Female,Engineering,Intern,Associate,2016-10-15,62824.0,7.0,4.0,1.0,46.0,Yes,Europe,Wire Transfer,employee_11130@company.com
EMP11131,Employee_11131,50,Male,HR,Director,Associate,2016-10-10,25000.0,5.0,2.0,2.0,77.0,No,North America,Check,employee_11131@company.com
EMP11132,Employee_11132,60,Male,Engineering,Intern,PhD,2015-05-05,48136.0,24.0,5.0,5.0,60.0,Yes,Latin America,Wire Transfer,employee_11132@company.com
EMP11133,Employee_11133,57,Male,Legal,Analyst,High School,2015-05-05,34406.0,24.0,5.0,2.0,67.0,Yes,Latin America,Cash,employee_11133@company.com
EMP11134,Employee_11134,54,Female,HR,Intern,PhD,2015-05-05,32009.0,1.0,2.0,1.0,66.0,No,Europe,Direct Deposit,Unknown
EMP11135,Employee_11135,54,Female,Legal,Senior Analyst,Master,2013-12-14,26461.0,15.0,2.0,2.0,45.0,Yes,Middle East,Wire Transfer,employee_11135@company.com
EMP11136,Employee_11136,55,Male,IT,Lead,Bachelor,2015-05-05,49120.0,20.0,2.0,1.0,63.0,Yes,Asia Pacific,Direct Deposit,Unknown
EMP11137,Employee_11137,39,Male,Engineering,Analyst,Bachelor,2017-10-06,65512.0,8.0,1.0,5.0,42.0,No,Asia Pacific,Direct Deposit,employee_11137@company.com
EMP11138,Employee_11138,28,Female,Marketing,Senior Analyst,PhD,2015-05-05,29445.0,18.0,5.0,2.0,59.0,Yes,Europe,Direct Deposit,employee_11138@company.com
EMP11139,Employee_11139,59,Female,Finance,Senior Manager,High School,2015-05-05,25000.0,20.0,5.0,5.0,54.0,No,North America,Check,employee_11139@company.com
EMP11140,Employee_11140,41,Male,Sales,Director,High School,2017-03-16,25000.0,14.0,1.0,5.0,55.0,No,Latin America,Check,employee_11140@company.com
EMP11141,Employee_11141,48,Female,Marketing,Associate,Master,2015-05-05,59207.0,23.0,3.0,3.0,38.0,No,Asia Pacific,Direct Deposit,employee_11141@company.com
EMP11142,Employee_11142,57,Male,HR,Intern,High School,2016-05-20,25000.0,1.0,5.0,4.0,70.0,Yes,Latin America,Direct Deposit,employee_11142@company.com
EMP11143,Employee_11143,45,Female,Sales,Lead,PhD,2015-06-05,58985.0,14.0,3.0,2.0,77.0,Yes,Asia Pacific,Direct Deposit,employee_11143@company.com
EMP11144,Employee_11144,56,Male,Operations,Analyst,High School,2015-05-05,84955.0,21.0,3.0,2.0,63.0,Yes,Middle East,Cash,employee_11144@company.com
EMP11145,Employee_11145,37,Female,Operations,Manager,High School,2019-07-01,70237.0,10.0,3.0,5.0,53.0,Yes,Asia Pacific,Wire Transfer,employee_11145@company.com
EMP11146,Employee_11146,44,Female,Legal,Lead,High School,2023-02-03,25000.0,19.0,5.0,3.0,60.0,No,Asia Pacific,Check,employee_11146@company.com
EMP11147,Employee_11147,41,Male,IT,Intern,Bachelor,2015-05-05,92115.0,11.0,4.0,4.0,70.0,Yes,Asia Pacific,Wire Transfer,employee_11147@company.com
EMP11148,Employee_11148,41,Male,Operations,Senior Analyst,Associate,2012-03-28,57500.0,14.0,3.0,2.0,59.0,Yes,Latin America,Direct Deposit,employee_11148@company.com
EMP11149,Employee_11149,51,Female,Legal,Associate,Associate,2016-01-09,58408.0,15.0,4.0,2.0,57.0,Yes,Asia Pacific,Wire Transfer,employee_11149@company.com
EMP11150,Employee_11150,53,Male,Marketing,Manager,Bachelor,2019-07-25,25000.0,5.0,1.0,3.0,57.0,No,Latin America,Wire Transfer,employee_11150@company.com
EMP11151,Employee_11151,50,Female,HR,VP,Master,2020-11-05,67899.0,2.0,4.0,2.0,62.0,Yes,North America,Wire Transfer,employee_11151@company.com
EMP11152,Employee_11152,32,Male,Operations,Consultant,Master,2023-12-16,81366.0,5.0,4.0,5.0,75.0,Yes,Europe,Cash,employee_11152@company.com
EMP11153,Employee_11153,32,Male,Engineering,VP,PhD,2015-05-05,25000.0,22.0,2.0,2.0,45.0,No,Europe,Check,employee_11153@company.com
EMP11154,Employee_11154,44,Female,HR,Intern,Master,2014-03-06,100015.0,2.0,3.0,4.0,63.0,Yes,Latin America,Cash,employee_11154@company.com
EMP11155,Employee_11155,44,Female,Operations,Senior Analyst,Associate,2015-05-05,68628.0,20.0,5.0,1.0,78.0,Yes,North America,Wire Transfer,employee_11155@company.com
EMP11156,Employee_11156,31,Female,HR,Associate,Master,2015-05-05,96185.0,12.0,2.0,5.0,54.0,No,Latin America,Check,employee_11156@company.com
EMP11157,Employee_11157,33,Male,Legal,VP,PhD,2014-07-18,25000.0,11.0,4.0,2.0,43.0,Yes,Asia Pacific,Cash,employee_11157@company.com
EMP11158,Employee_11158,47,Female,Sales,Director,PhD,2015-05-05,36012.0,7.0,1.0,4.0,58.0,Yes,Middle East,Direct Deposit,employee_11158@company.com
EMP11159,Employee_11159,41,Male,Finance,Senior Manager,High School,2012-04-23,25000.0,1.0,5.0,3.0,75.0,No,North America,Check,employee_11159@company.com
EMP11160,Employee_11160,30,Male,IT,VP,Bachelor,2022-02-07,64195.0,6.0,5.0,5.0,47.0,Yes,Asia Pacific,Direct Deposit,employee_11160@company.com
EMP11161,Employee_11161,28,Female,Legal,Intern,Master,2015-12-09,46261.0,16.0,4.0,5.0,36.0,Yes,Middle East,Direct Deposit,employee_11161@company.com
EMP11162,Employee_11162,40,Female,IT,Consultant,Master,2013-08-17,25000.0,6.0,1.0,2.0,51.0,Yes,Asia Pacific,Cash,Unknown
EMP11163,Employee_11163,28,Female,Sales,Analyst,PhD,2015-05-05,25000.0,0.0,2.0,3.0,61.0,No,Asia Pacific,Direct Deposit,employee_11163@company.com
EMP11164,Employee_11164,29,Female,HR,Analyst,Master,2021-08-27,90348.0,3.0,1.0,4.0,72.0,No,Europe,Direct Deposit,Unknown
EMP11165,Employee_11165,27,Male,Finance,Senior Manager,PhD,2022-08-19,25000.0,14.0,2.0,4.0,36.0,No,Asia Pacific,Wire Transfer,employee_11165@company.com
EMP11166,Employee_11166,34,Male,Engineering,Consultant,Bachelor,2012-05-12,71891.0,3.0,3.0,1.0,67.0,No,Latin America,Check,employee_11166@company.com
EMP11167,Employee_11167,48,Female,Engineering,Director,PhD,2015-05-05,69209.0,11.0,5.0,3.0,39.0,No,Latin America,Direct Deposit,employee_11167@company.com
EMP11168,Employee_11168,22,Male,Marketing,Analyst,High School,2013-03-03,51314.0,15.0,1.0,1.0,48.0,Yes,Latin America,Direct Deposit,employee_11168@company.com
EMP11169,Employee_11169,41,Male,HR,Intern,Master,2018-04-02,84858.0,20.0,2.0,4.0,61.0,No,Asia Pacific,Direct Deposit,employee_11169@company.com
EMP11170,Employee_11170,33,Female,Legal,Director,PhD,2017-10-18,25000.0,17.0,4.0,5.0,70.0,Yes,North America,Check,employee_11170@company.com
EMP11171,Employee_11171,41,Female,Operations,Senior Analyst,PhD,2014-03-28,25000.0,13.0,4.0,4.0,61.0,Yes,Latin America,Check,employee_11171@company.com
EMP11172,Employee_11172,48,Female,IT,Intern,Bachelor,2015-05-05,25000.0,13.0,2.0,1.0,48.0,Yes,Middle East,Cash,employee_11172@company.com
EMP11173,Employee_11173,55,Female,Engineering,Lead,High School,2015-05-05,25000.0,10.0,5.0,3.0,49.0,Yes,Asia Pacific,Cash,employee_11173@company.com
EMP11174,Employee_11174,43,Male,Finance,Lead,PhD,2013-06-14,42897.0,15.0,3.0,2.0,61.0,No,Latin America,Wire Transfer,employee_11174@company.com
EMP11175,Employee_11175,35,Female,Engineering,Intern,Master,2015-05-05,25167.0,14.0,3.0,1.0,42.0,No,North America,Wire Transfer,employee_11175@company.com
EMP11176,Employee_11176,22,Female,Finance,Director,PhD,2015-05-05,79767.0,21.0,5.0,3.0,55.0,No,Asia Pacific,Cash,employee_11176@company.com
EMP11177,Employee_11177,32,Female,Legal,Senior Manager,High School,2010-07-27,25000.0,5.0,1.0,1.0,68.0,No,Europe,Direct Deposit,employee_11177@company.com
EMP11178,Employee_11178,56,Female,Sales,VP,High School,2022-07-29,82352.0,23.0,2.0,5.0,62.0,No,Middle East,Wire Transfer,employee_11178@company.com
EMP11179,Employee_11179,23,Male,Finance,Associate,Master,2011-12-06,25000.0,12.0,3.0,5.0,58.0,No,North America,Check,employee_11179@company.com
EMP11180,Employee_11180,25,Female,Operations,Lead,Associate,2017-08-28,25000.0,16.0,5.0,2.0,51.0,Yes,Middle East,Cash,employee_11180@company.com
EMP11181,Employee_11181,41,Female,Operations,Intern,High School,2018-02-12,25000.0,3.0,3.0,5.0,57.0,Yes,Asia Pacific,Cash,employee_11181@company.com
EMP11182,Employee_11182,39,Male,Marketing,Intern,High School,2014-11-28,71240.0,11.0,3.0,4.0,72.0,No,North America,Check,employee_11182@company.com
EMP11183,Employee_11183,22,Female,IT,Analyst,Master,2013-03-02,25000.0,17.0,1.0,2.0,53.0,No,Latin America,Wire Transfer,employee_11183@company.com
EMP11184,Employee_11184,57,Male,Operations,Lead,Bachelor,2018-02-12,51665.0,7.0,3.0,1.0,35.0,No,North America,Direct Deposit,employee_11184@company.com
EMP11185,Employee_11185,37,Male,Marketing,Intern,Master,2015-05-05,66396.0,11.0,2.0,4.0,72.0,Yes,Europe,Cash,employee_11185@company.com
EMP11186,Employee_11186,34,Male,Legal,Intern,Master,2010-12-17,83342.0,3.0,5.0,3.0,60.0,Yes,Asia Pacific,Check,employee_11186@company.com
EMP11187,Employee_11187,41,Female,Legal,Director,Associate,2011-12-12,75944.0,7.0,1.0,1.0,39.0,Yes,North America,Direct Deposit,employee_11187@company.com
EMP11188,Employee_11188,47,Female,Engineering,Intern,Bachelor,2015-05-05,103974.0,1.0,1.0,5.0,38.0,No,Middle East,Cash,employee_11188@company.com
EMP11189,Employee_11189,30,Female,Engineering,Manager,High School,2018-03-04,25000.0,3.0,5.0,1.0,59.0,Yes,Europe,Check,employee_11189@company.com
EMP11190,Employee_11190,23,Male,HR,Manager,High School,2015-05-05,70176.0,11.0,2.0,5.0,79.0,Yes,Europe,Wire Transfer,employee_11190@company.com
EMP11191,Employee_11191,56,Female,Engineering,Intern,High School,2022-06-15,62843.0,24.0,3.0,4.0,79.0,Yes,Asia Pacific,Check,employee_11191@company.com
EMP11192,Employee_11192,58,Male,IT,Associate,High School,2021-03-06,25000.0,20.0,3.0,4.0,56.0,No,Asia Pacific,Direct Deposit,employee_11192@company.com
EMP11193,Employee_11193,45,Female,Marketing,VP,High School,2023-03-06,25000.0,21.0,2.0,4.0,47.0,No,Latin America,Check,employee_11193@company.com
EMP11194,Employee_11194,42,Female,Finance,Lead,PhD,2015-05-05,67891.0,9.0,4.0,2.0,57.0,Yes,North America,Wire Transfer,employee_11194@company.com
EMP11195,Employee_11195,59,Male,Sales,VP,Master,2012-03-10,25000.0,14.0,5.0,5.0,67.0,Yes,Europe,Check,employee_11195@company.com
EMP11196,Employee_11196,50,Female,Sales,Intern,Associate,2023-12-13,88818.0,0.0,2.0,1.0,59.0,Yes,Europe,Wire Transfer,employee_11196@company.com
EMP11197,Employee_11197,41,Male,Legal,Senior Manager,Bachelor,2015-05-05,79756.0,8.0,3.0,1.0,44.0,Yes,Asia Pacific,Wire Transfer,employee_11197@company.com
EMP11198,Employee_11198,50,Female,Sales,Lead,Associate,2019-01-07,101867.0,6.0,5.0,1.0,52.0,No,North America,Check,employee_11198@company.com
EMP11199,Employee_11199,48,Female,Engineering,Consultant,Associate,2015-05-05,83178.0,1.0,5.0,2.0,61.0,No,Middle East,Check,employee_11199@company.com
EMP11200,Employee_11200,51,Female,Operations,Director,High School,2016-09-16,59662.0,6.0,3.0,2.0,60.0,No,Middle East,Wire Transfer,employee_11200@company.com
EMP11201,Employee_11201,46,Female,Operations,Manager,High School,2018-11-10,59853.0,8.0,2.0,5.0,76.0,No,Asia Pacific,Cash,employee_11201@company.com
EMP11202,Employee_11202,42,Male,Legal,VP,Bachelor,2015-05-05,90895.0,17.0,4.0,2.0,36.0,No,Latin America,Cash,employee_11202@company.com
EMP11203,Employee_11203,41,Male,Engineering,VP,High School,2015-05-05,45822.0,22.0,5.0,4.0,44.0,Yes,Middle East,Direct Deposit,employee_11203@company.com
EMP11204,Employee_11204,21,Female,Marketing,Senior Manager,High School,2015-05-05,42378.0,11.0,5.0,1.0,54.0,No,Middle East,Check,employee_11204@company.com
EMP11205,Employee_11205,57,Male,IT,Consultant,Master,2013-07-29,70509.0,6.0,5.0,4.0,72.0,Yes,Middle East,Check,employee_11205@company.com
EMP11206,Employee_11206,33,Female,Marketing,Manager,PhD,2021-07-02,27648.0,18.0,2.0,2.0,37.0,No,North America,Wire Transfer,employee_11206@company.com
EMP11207,Employee_11207,41,Female,HR,Consultant,High School,2015-05-05,25000.0,21.0,5.0,1.0,44.0,Yes,Latin America,Direct Deposit,employee_11207@company.com
EMP11208,Employee_11208,29,Male,Engineering,Senior Manager,Bachelor,2015-05-05,25000.0,23.0,3.0,3.0,62.0,No,Europe,Check,employee_11208@company.com
EMP11209,Employee_11209,37,Female,Engineering,VP,Master,2010-07-21,58840.0,15.0,3.0,4.0,53.0,No,Latin America,Cash,employee_11209@company.com
EMP11210,Employee_11210,41,Female,HR,Manager,Master,2013-06-16,25000.0,7.0,1.0,3.0,51.0,No,Middle East,Check,employee_11210@company.com
EMP11211,Employee_11211,51,Female,HR,Senior Analyst,PhD,2011-06-10,93199.0,18.0,5.0,5.0,78.0,Yes,North America,Cash,employee_11211@company.com
EMP11212,Employee_11212,59,Male,IT,Manager,PhD,2015-05-05,45545.0,5.0,4.0,4.0,78.0,No,Asia Pacific,Wire Transfer,employee_11212@company.com
EMP11213,Employee_11213,42,Male,HR,Intern,Bachelor,2014-09-17,81394.0,1.0,1.0,1.0,57.0,Yes,Middle East,Check,employee_11213@company.com
EMP11214,Employee_11214,32,Male,Operations,VP,High School,2010-06-03,25000.0,1.0,5.0,1.0,62.0,Yes,Middle East,Check,employee_11214@company.com
EMP11215,Employee_11215,26,Female,IT,Manager,High School,2015-05-05,25000.0,7.0,5.0,3.0,61.0,Yes,Asia Pacific,Direct Deposit,employee_11215@company.com
EMP11216,Employee_11216,36,Female,Legal,Analyst,Bachelor,2015-05-05,25000.0,9.0,2.0,1.0,66.0,No,Latin America,Wire Transfer,employee_11216@company.com
EMP11217,Employee_11217,46,Male,Marketing,Manager,Master,2022-07-01,25000.0,20.0,2.0,4.0,72.0,No,Asia Pacific,Wire Transfer,employee_11217@company.com
EMP11218,Employee_11218,25,Female,Operations,Director,PhD,2016-04-23,25000.0,20.0,3.0,2.0,46.0,No,Middle East,Cash,employee_11218@company.com
EMP11219,Employee_11219,29,Female,Legal,Senior Manager,Associate,2015-05-05,37837.0,0.0,1.0,2.0,54.0,Yes,North America,Wire Transfer,employee_11219@company.com
EMP11220,Employee_11220,60,Female,Marketing,Analyst,Master,2015-05-05,87812.0,19.0,1.0,1.0,40.0,No,Middle East,Cash,employee_11220@company.com
EMP11221,Employee_11221,34,Female,Finance,Senior Manager,PhD,2015-05-05,25000.0,19.0,1.0,5.0,37.0,No,Latin America,Check,employee_11221@company.com
EMP11222,Employee_11222,50,Female,Sales,Analyst,Master,2015-05-05,25000.0,23.0,3.0,4.0,37.0,Yes,Middle East,Direct Deposit,employee_11222@company.com
EMP11223,Employee_11223,46,Female,Marketing,Consultant,High School,2022-09-28,25000.0,2.0,4.0,5.0,57.0,No,Asia Pacific,Cash,employee_11223@company.com
EMP11224,Employee_11224,49,Female,Sales,Manager,Bachelor,2015-05-05,70304.0,15.0,4.0,3.0,43.0,No,Middle East,Cash,employee_11224@company.com
EMP11225,Employee_11225,39,Female,Engineering,Analyst,Master,2015-03-09,94427.0,2.0,4.0,1.0,67.0,No,Europe,Wire Transfer,employee_11225@company.com
EMP11226,Employee_11226,28,Female,Finance,Intern,Master,2010-04-07,56236.0,7.0,1.0,3.0,70.0,Yes,Asia Pacific,Cash,employee_11226@company.com
EMP11227,Employee_11227,43,Female,IT,Associate,Associate,2021-03-03,25000.0,18.0,5.0,5.0,46.0,Yes,North America,Wire Transfer,employee_11227@company.com
EMP11228,Employee_11228,55,Female,Sales,Analyst,PhD,2013-10-06,70135.0,11.0,1.0,4.0,60.0,Yes,Latin America,Direct Deposit,employee_11228@company.com
EMP11229,Employee_11229,51,Male,Legal,VP,PhD,2014-10-01,47462.0,17.0,5.0,5.0,71.0,No,Middle East,Direct Deposit,employee_11229@company.com
EMP11230,Employee_11230,55,Male,Engineering,Analyst,Master,2014-04-20,25000.0,12.0,2.0,2.0,44.0,Yes,Asia Pacific,Wire Transfer,employee_11230@company.com
EMP11231,Employee_11231,52,Male,Legal,Lead,Bachelor,2016-08-01,100380.0,10.0,3.0,5.0,78.0,No,Asia Pacific,Wire Transfer,employee_11231@company.com
EMP11232,Employee_11232,25,Male,Engineering,Consultant,Bachelor,2015-05-05,56378.0,12.0,4.0,5.0,57.0,Yes,Asia Pacific,Wire Transfer,employee_11232@company.com
EMP11233,Employee_11233,36,Female,Legal,VP,Master,2013-04-26,25000.0,20.0,1.0,5.0,53.0,Yes,Middle East,Wire Transfer,employee_11233@company.com
EMP11234,Employee_11234,37,Female,IT,Intern,Bachelor,2011-08-02,25000.0,2.0,1.0,5.0,39.0,Yes,North America,Cash,employee_11234@company.com
EMP11235,Employee_11235,52,Female,HR,Lead,High School,2020-02-11,25000.0,5.0,2.0,4.0,58.0,Yes,Middle East,Cash,employee_11235@company.com
EMP11236,Employee_11236,58,Male,Legal,Manager,Master,2010-09-05,76398.0,22.0,5.0,1.0,69.0,Yes,Asia Pacific,Wire Transfer,employee_11236@company.com
EMP11237,Employee_11237,52,Male,Finance,Associate,Bachelor,2022-12-08,25000.0,2.0,4.0,4.0,62.0,Yes,Asia Pacific,Direct Deposit,employee_11237@company.com
